Country,Company,Profession,Education,Graduation_year
Sverige,Saab,CAE Engineer,Mechanical Engineering,2005
Sverige,Saab,Design Engineer,Mechanical Engineering,2005
Sverige,Saab,Design Engineer,Mechanical Engineering,2006
Sverige,Saab,Improvement and Audit Manager,Mechanical Engineering,1983
Sverige,Saab,Maintenance Superintendent,Mechanical Engineering,2001
Sverige,Saab,Portfolio Manager,Mechanical Engineering,2001
Sverige,Saab,Project Manager,Mechanical Engineering,1990
Sverige,Saab,Hull Constructor,Mechanical Engineering,2008
Sverige,Saab,Software Architect,Mechanical Engineering,2003
Sverige,Saab,System Developer,Mechanical Engineering,2007
Sverige,Saab,System Engineer,Mechanical Engineering,2012
Sverige,Saab,System Engineer,Mechanical Engineering,2012
Sverige,Saab,System Engineer,Mechanical Engineering,2007
Sverige,Saab,Technical Manager,Mechanical Engineering,1998
Sverige,Saab,Test Engineer,Mechanical Engineering,2004
Sverige,Saab,Testing Conductor,Mechanical Engineering,1992
Sverige,Sabre Rocade Airline Solutions,Consultant,Mechanical Engineering,1999
Sverige,Safeside Solutions,Information Security Consultant,Mechanical Engineering,2009
Sverige,Samnode AB,CEO,Mechanical Engineering,1979
Sverige,Sandbergs Expo AB,Sales Manager,Mechanical Engineering,1991
USA,Sandia National Labs,IT Support,Mechanical Engineering,1997
Sverige,Sandvik,Category Manager,Mechanical Engineering,1996
Sverige,Sandvik,Development Engineer,Mechanical Engineering,2004
Sverige,Sandvik,R&D Manager,Mechanical Engineering,1994
Sverige,Sandvik,Mechanical Design Engineer,Mechanical Engineering,2004
Kina,Sandvik,Pricing Strategy manager,Mechanical Engineering,2006
Sverige,Sandvik,Product Manager,Mechanical Engineering,2000
Sverige,Sandvik,Production Developer,Mechanical Engineering,2011
Sverige,Sandvik,Production Manager,Mechanical Engineering,1999
Sverige,Sandvik,Production Manager,Mechanical Engineering,2000
Sverige,Sandvik,Production Manager,Mechanical Engineering,2010
Sverige,Sandvik,Production Manager,Mechanical Engineering,1996
Sverige,Sandvik,Production Manager,Mechanical Engineering,2002
Sverige,Sandvik,Project Manager,Mechanical Engineering,1993
Sverige,Sandvik,Project Manager,Mechanical Engineering,2008
Sverige,Sandvik,Researcher,Mechanical Engineering,1999
Sverige,Sandvik,Sales Support Engineer,Mechanical Engineering,2003
Sverige,Sandvik,Segment Manager,Mechanical Engineering,1986
Sverige,Sandvik,Software Developer,Mechanical Engineering,2004
USA,"SAP America, Inc.",Manager,Mechanical Engineering,1994
Sverige,SAS,Logistic Analyst,Mechanical Engineering,2005
Sverige,SBB,Manager,Mechanical Engineering,1996
Sverige,SCA,Group Manager,Mechanical Engineering,1984
Sverige,SCA,Program Manager,Mechanical Engineering,2005
Sverige,SCA,Maintanance Engineer,Mechanical Engineering,2001
Sverige,Scandic,Manager,Mechanical Engineering,2002
Kina,Scandic,President,Mechanical Engineering,1985
Sverige,Scandinavianbiogas Fuels AB,Director,Mechanical Engineering,1990
Sverige,Scania,Area Sales Manager,Mechanical Engineering,2002
Sverige,Scania,Assignment Manager,Mechanical Engineering,2005
Sverige,Scania,Manufacturer,Mechanical Engineering,2008
Sverige,Scania,Manufacturer,Mechanical Engineering,2015
Sverige,Scania,Business analyst,Mechanical Engineering,2004
Sverige,Scania,Business Analyst,Mechanical Engineering,2012
Sverige,Scania,Business Architect,Mechanical Engineering,2008
Sverige,Scania,Calculation Engineer,Mechanical Engineering,2005
Sverige,Scania,Calculation Engineer,Mechanical Engineering,2004
Sverige,Scania,Certification Engineer,Mechanical Engineering,2000
Sverige,Scania,Certification Engineer,Mechanical Engineering,2004
Sverige,Scania,Communicator,Mechanical Engineering,1993
Sverige,Scania,Design Engineer,Mechanical Engineering,2007
Sverige,Scania,Design Engineer,Mechanical Engineering,2002
Sverige,Scania,Design Engineer,Mechanical Engineering,2002
Sverige,Scania,Design Engineer,Mechanical Engineering,2010
Sverige,Scania,Design Engineer,Mechanical Engineering,2005
Sverige,Scania,Design Engineer,Mechanical Engineering,2004
Sverige,Scania,Design Engineer,Mechanical Engineering,2006
Sverige,Scania,Design Engineer,Mechanical Engineering,2008
Sverige,Scania,Design Engineer,Mechanical Engineering,2009
Sverige,Scania,Design Engineer,Mechanical Engineering,2002
Sverige,Scania,Design Engineer,Mechanical Engineering,2000
Sverige,Scania,Design Engineer,Mechanical Engineering,2006
Sverige,Scania,Design Engineer,Mechanical Engineering,2007
Sverige,Scania,Design Engineer,Mechanical Engineering,2006
Sverige,Scania,Design Engineer,Mechanical Engineering,2005
Sverige,Scania,Design Engineer,Mechanical Engineering,2007
Sverige,Scania,Development Engineer,Mechanical Engineering,2008
Sverige,Scania,Development Engineer,Mechanical Engineering,2005
Sverige,Scania,Development Engineer,Mechanical Engineering,2003
Sverige,Scania,Development Engineer,Mechanical Engineering,2004
Sverige,Scania,Development Engineer,Mechanical Engineering,2005
Sverige,Scania,Development Engineer,Mechanical Engineering,2004
Sverige,Scania,Development Engineer,Mechanical Engineering,2015
Sverige,Scania,Development Engineer,Mechanical Engineering,2010
Sverige,Scania,Development Engineer,Mechanical Engineering,2005
Sverige,Scania,Development Engineer,Mechanical Engineering,2004
Sverige,Scania,Development Engineer,Mechanical Engineering,2009
Sverige,Scania,Development Engineer,Mechanical Engineering,2008
Sverige,Scania,Development Engineer,Mechanical Engineering,2005
Sverige,Scania,Development Engineer,Mechanical Engineering,2006
Sverige,Scania,Development Engineer,Mechanical Engineering,2002
Sverige,Scania,Director,Mechanical Engineering,2004
Sverige,Scania,Engineer,Mechanical Engineering,1999
Sverige,Scania,Group Manager,Mechanical Engineering,2003
Sverige,Scania,Group Manager,Mechanical Engineering,1992
Sverige,Scania,Group Manager,Mechanical Engineering,1989
Sverige,Scania,Group Manager,Mechanical Engineering,2002
Sverige,Scania,Group Manager,Mechanical Engineering,2004
Sverige,Scania,Head of Cab Electrics,Mechanical Engineering,2005
Sverige,Scania,Head of Engine Systems Software,Mechanical Engineering,1995
Sverige,Scania,HR Business Partner,Mechanical Engineering,2003
Sverige,Scania,invalid,Mechanical Engineering,2006
Sverige,Scania,IT Coordinator,Mechanical Engineering,2001
Sverige,Scania,IT Support,Mechanical Engineering,2004
Sverige,Scania,Construction Manager,Mechanical Engineering,1991
Sverige,Scania,Constructor,Mechanical Engineering,2004
Sverige,Scania,Constructor,Mechanical Engineering,2011
Sverige,Scania,Logistician,Mechanical Engineering,2002
Sverige,Scania,Machine Developer,Mechanical Engineering,1998
Sverige,Scania,Manager,Mechanical Engineering,1984
Sverige,Scania,Manager,Mechanical Engineering,1992
Sverige,Scania,Manager,Mechanical Engineering,1997
Sverige,Scania,Object Manager,Mechanical Engineering,2007
Sverige,Scania,Object Manager,Mechanical Engineering,1996
Sverige,Scania,Object Manager,Mechanical Engineering,2001
Sverige,Scania,Order Coordinator,Mechanical Engineering,2006
Sverige,Scania,Pricing Manager,Mechanical Engineering,2008
Sverige,Scania,Product Engineer,Mechanical Engineering,2008
Sverige,Scania,Product Manager,Mechanical Engineering,2002
Sverige,Scania,Product Manager,Mechanical Engineering,1998
Sverige,Scania,Product structure engineer,Mechanical Engineering,2007
Sverige,Scania,Production Manager,Mechanical Engineering,2004
Sverige,Scania,Production Manager,Mechanical Engineering,2009
Sverige,Scania,Production Manager,Mechanical Engineering,2002
Sverige,Scania,Production Technician,Mechanical Engineering,2002
Sverige,Scania,Production Technician,Mechanical Engineering,2008
Sverige,Scania,Production Technician,Mechanical Engineering,2001
Sverige,Scania,Project Coordinator,Mechanical Engineering,2004
Sverige,Scania,Project Engineer,Mechanical Engineering,2006
Sverige,Scania,Project Manager,Mechanical Engineering,1999
Sverige,Scania,Project Manager,Mechanical Engineering,1988
Sverige,Scania,Project Manager,Mechanical Engineering,2005
Sverige,Scania,Project Manager,Mechanical Engineering,2009
Sverige,Scania,Project Manager,Mechanical Engineering,2002
Sverige,Scania,Tester of User Functions,Mechanical Engineering,2004
Sverige,Scania,Sales development manager,Mechanical Engineering,1986
Kina,Scania,Sales Engineer,Mechanical Engineering,2007
Sverige,Scania,Section Manager,Mechanical Engineering,1991
Sverige,Scania,Software Architect,Mechanical Engineering,1997
Sverige,Scania,Software Asset Manager,Mechanical Engineering,2001
Sverige,Scania,Software Developer,Mechanical Engineering,2005
Sverige,Scania,Sourcing Manager,Mechanical Engineering,1997
Sverige,Scania,Sourcing Manager,Mechanical Engineering,2002
Sverige,Scania,Technical Advisor,Mechanical Engineering,1984
Sverige,Scania,Test Engineer,Mechanical Engineering,2008
Sverige,Scania,Trainee,Mechanical Engineering,2006
Sverige,Scania,Trainee,Mechanical Engineering,2006
Sverige,Scania,Trainee,Mechanical Engineering,2005
Sverige,Scania,Assignment Manager,Mechanical Engineering,2002
Sverige,Scantool Michael Abrahamsa AB,CEO,Mechanical Engineering,1989
Sverige,Schilling A/S,Country Manager,Mechanical Engineering,1995
Sverige,Schneider Electric,IT Manager,Mechanical Engineering,1997
Sverige,Schneider Electric ,Project Manager,Mechanical Engineering,1991
Sverige,Schneider Electric ,Project Manager,Mechanical Engineering,1991
Sverige,SciLifeLab,Laboratory Engineer,Mechanical Engineering,1999
Sverige,SciLifeLab,Laboratory Engineer,Mechanical Engineering,1999
Sverige,SEB,Business Developer,Mechanical Engineering,2001
Sverige,SEB,Business Development Manager,Mechanical Engineering,2005
Sverige,SEB,Credit Analyst,Mechanical Engineering,1987
Sverige,SEB,Project Manager,Mechanical Engineering,2001
Sverige,Seco Tools,Cad/Cam Engineer,Mechanical Engineering,1984
Sverige,Secretariat of the UNFCCC,Program Manager,Mechanical Engineering,1990
Sverige,Sectra,Production Technician,Mechanical Engineering,2003
Sverige,Semcon,CAE Engineer,Mechanical Engineering,2013
Sverige,Semcon,Calculation Engineer,Mechanical Engineering,2005
Sverige,Semcon,Consultant,Mechanical Engineering,2008
Sverige,Semcon,Consultant,Mechanical Engineering,1986
Sverige,Semcon,Design Engineer,Mechanical Engineering,2005
Sverige,Semcon,Regional Manager ,Mechanical Engineering,2004
Sverige,Sepson AB,Construction Manager,Mechanical Engineering,
Sverige,SFAB,Technical Systems Engineer,Mechanical Engineering,1996
Sverige,SHL Group,Design Engineer,Mechanical Engineering,2003
Sverige,SHL Group,Design Engineer,Mechanical Engineering,2002
Sverige,SHL Group,Quality Engineer,Mechanical Engineering,2012
Sverige,Siemens,CEO,Mechanical Engineering,1992
Sverige,Siemens,Development Engineer,Mechanical Engineering,1993
Sverige,Siemens,Manager,Mechanical Engineering,1999
Sverige,Siemens,Product Manager,Mechanical Engineering,2000
Sverige,Siemens,Project Manager,Mechanical Engineering,2000
Sverige,Siemens,Purchasing Manager,Mechanical Engineering,1991
Sverige,Sigma,Manager,Mechanical Engineering,1999
Sverige,SIS,Criteria Coordinator,Mechanical Engineering,1990
Sverige,SIS,MCR Engineer,Mechanical Engineering,2001
Sverige,SIX Telekurs,Product Manager,Mechanical Engineering,2002
Sverige,SJ,Manager,Mechanical Engineering,2006
Sverige,SJ,Manager,Mechanical Engineering,1988
Sverige,SJ,Project Manager,Mechanical Engineering,1989
Sverige,SJ,Project Manager,Mechanical Engineering,1994
Sverige,SJ,Project Manager,Mechanical Engineering,1994
Sverige,Sjöfartsverket,Ship Inspector,Mechanical Engineering,2003
Sverige,Sjöfartsverket,Seameasurer,Mechanical Engineering,2005
Sverige,Sjöliv,Self Employed,Mechanical Engineering,1999
Sverige,Sjöliv,Self Employed,Mechanical Engineering,1999
Sverige,Skandia,Portfolio Manager,Mechanical Engineering,1995
Sverige,Skandinavisk Termoekonomi AB,Project Manager,Mechanical Engineering,2002
Sverige,Skanska,Development Manager,Mechanical Engineering,1995
Sverige,Skanska,Project Engineer,Mechanical Engineering,2005
Sverige,Skanska,Assignment Manager,Mechanical Engineering,1991
Sverige,Skatteverket,Project Manager,Mechanical Engineering,2004
Sverige,SKF,Account Director,Mechanical Engineering,1993
Sverige,SLSO,Manager,Mechanical Engineering,1985
Sverige,Smarttrust,Product Manager,Mechanical Engineering,1991
Sverige,Snille Bemanning,Business Developer,Mechanical Engineering,2003
Sverige,Söderenergi,Process Data Engineer,Mechanical Engineering,2000
Sverige,Södertörns Brandförsvarsförbund,Firefighter,Mechanical Engineering,2001
Sverige,Södertörns friskola,Teacher,Mechanical Engineering,2003
Sverige,Södra Cell,Process Engineer,Mechanical Engineering,1999
Sverige,Sollentuna Energi,Project Coordinator,Mechanical Engineering,2002
Sverige,SolTech Energy,Design Engineer,Mechanical Engineering,2006
Sverige,Sony Ericsson,Acoustician,Mechanical Engineering,2006
Sverige,Sony Ericsson,Sourcing Manager,Mechanical Engineering,1999
Sverige,Sörman Information & Media,Information Engineer,Mechanical Engineering,2005
Sverige,Sörman Information & Media,Project Manager,Mechanical Engineering,1991
Sverige,Spendrups Bryggeri AB,Controller,Mechanical Engineering,2008
Sverige,Spring,CEO,Mechanical Engineering,1990
Sverige,SSAB,Developer,Mechanical Engineering,2007
Sverige,St. Jude Medical,Clinical Engineer,Mechanical Engineering,2005
Sverige,St. Jude Medical,Director,Mechanical Engineering,2002
Sverige,St. Jude Medical,Purchasing Director,Mechanical Engineering,1993
Sverige,Stålservice AB,CEO,Mechanical Engineering,1988
Sverige,Stena Gotthard,Transport Developer,Mechanical Engineering,2006
Sverige,STMicroelectronics,Vice President,Mechanical Engineering,1987
Sverige,STMicroelectronics,Vice President,Mechanical Engineering,1987
Sverige,Stockholm Vatten AB,Site Manager,Mechanical Engineering,2003
Sverige,Stockholms Tekniska Institut,CEO,Mechanical Engineering,1986
Sverige,Stockholms Tekniska Institut,CEO,Mechanical Engineering,1986
Sverige,Stoneridge Electronics,Development Engineer,Mechanical Engineering,1995
Sverige,Stoneridge Electronics,Electronic Design Engineer,Mechanical Engineering,1992
Sverige,Stoneridge Electronics,Test Engineer,Mechanical Engineering,2004
Sverige,Stora Enso,Manager,Mechanical Engineering,1992
Sverige,Stora Enso,Mill Order Planing,Mechanical Engineering,1993
Sverige,Studentconsulting,Forklift driver,Mechanical Engineering,
Norge,Subsea 7,Project Manager,Mechanical Engineering,2009
Sverige,Subsea 7,Rigid Pipeline Engineer,Mechanical Engineering,2007
Sverige,Sundbybergs Stad,Project Coordinator,Mechanical Engineering,1986
Sverige,Sundbybergs Stad,Project Coordinator,Mechanical Engineering,1986
Sverige,Sundsvall Energi,Project Manager,Mechanical Engineering,2005
Sverige,Svea,Vice President ,Mechanical Engineering,1992
Sverige,Sveaskog,CEO,Mechanical Engineering,1980
Sverige,Svenska Kraftnät,Head of Unit,Mechanical Engineering,1987
Sverige,Svenska Spel,Architect,Mechanical Engineering,1991
Sverige,Svenska Spel,BI Manager,Mechanical Engineering,1992
Sverige,Svenskt Kvalitetsindex,Analyst,Mechanical Engineering,2008
Sverige,Sveriges Byggindustrier,IT Manager,Mechanical Engineering,2000
Sverige,Sveriges Radio,Researcher,Mechanical Engineering,2000
Sverige,SWECO,Project Manager,Mechanical Engineering,2009
Sverige,SWECO,Consultant,Mechanical Engineering,2004
Sverige,SWECO,Consultant,Mechanical Engineering,2011
Sverige,SWECO,Group Manager,Mechanical Engineering,2002
Sverige,SWECO,Project Manager,Mechanical Engineering,2004
Sverige,SWECO,Railway Assignment Manager,Mechanical Engineering,2006
Sverige,Swedaiva,Commercial Manager,Mechanical Engineering,1986
Sverige,Swedbank,IT Architect,Mechanical Engineering,1999
Sverige,Swepro,Project Manager,Mechanical Engineering,1999
Sverige,Swisslog Accalon,Sales Manager,Mechanical Engineering,1994
Sverige,Sylog Sverige AB,Consultant,Mechanical Engineering,2004
Sverige,SYNTELL,Configuration Manager,Mechanical Engineering,2006
Sverige,SYNTELL,Consultant,Mechanical Engineering,1996
Sverige,SYNTELL,Consultant,Mechanical Engineering,1996
Sverige,SYNTELL,Consultant,Mechanical Engineering,2008
Sverige,Syntronic AB,Manager,Mechanical Engineering,2005
Sverige,SYSteam Applications,Consultant,Mechanical Engineering,2006
Sverige,System 3R International AB,Production Manager,Mechanical Engineering,1996
Sverige,Täby Enskilda Gymnasium,Teacher,Mechanical Engineering,1989
Sverige,Tacton Systems,Business Consultant,Mechanical Engineering,2013
Sverige,Tacton Systems,Manager,Mechanical Engineering,1996
Sverige,Tacton Systems,Modeler,Mechanical Engineering,2007
Sverige,Tacton Systems,Product Manager,Mechanical Engineering,2009
Sverige,Tacton Systems,Project Manager,Mechanical Engineering,2002
Sverige,Tacton Systems,Vice President ,Mechanical Engineering,2003
Sverige,Tacton Systems,Vice President ,Mechanical Engineering,2008
Sverige,Tagmaster,Software Developer,Mechanical Engineering,2008
Sverige,Tanzania Portland Cement Company LTD,Operations Manager,Mechanical Engineering,2002
Sverige,TATA Consultancy Services,Director,Mechanical Engineering,1984
Sverige,TBT Stockholm,Business Development,Mechanical Engineering,1991
Sverige,TD Rail & Industry AB,CEO,Mechanical Engineering,1992
Schweiz,TE Connectivity,Patent Attorney,Mechanical Engineering,2003
USA,Teams Design,Mechanical Engineer,Mechanical Engineering,2005
Sverige,Technia,Application Architect,Mechanical Engineering,2001
Sverige,Technia,Business Consultant,Mechanical Engineering,2007
Sverige,Technia,Director,Mechanical Engineering,
Sverige,Technia,Director,Mechanical Engineering,
Sverige,Technia,Director,Mechanical Engineering,1996
Sverige,Technia,Project Manager,Mechanical Engineering,1994
Sverige,Technia,Project Manager,Mechanical Engineering,1994
Sverige,Technia,Sales Executive,Mechanical Engineering,1994
Sverige,TechTeam SQM AB,Manager,Mechanical Engineering,1991
Sverige,Tekla Software AB,Manager,Mechanical Engineering,1997
Sverige,Teknikförvaltning i Stockholm AB,CEO,Mechanical Engineering,1984
Sverige,Teknisk fastighets service AB,Project Manager,Mechanical Engineering,2003
Sverige,Telenor,Manager,Mechanical Engineering,1998
Sverige,Telenor,Manager,Mechanical Engineering,1998
Sverige,Telenor,Strategy Manager,Mechanical Engineering,2007
Sverige,Telge,Business Developer,Mechanical Engineering,1998
Sverige,Telia Sonera,Buyer,Mechanical Engineering,1993
Sverige,Telia Sonera,CPO,Mechanical Engineering,1985
Sverige,Telia Sonera,IT Manager,Mechanical Engineering,1989
Sverige,Telia Sonera,Program Manager,Mechanical Engineering,2010
Sverige,Telia Sonera,Project Manager,Mechanical Engineering,1993
Sverige,Telia Sonera,Project Manager,Mechanical Engineering,2001
Sverige,Telia Sonera,,Mechanical Engineering,1999
Italien,Termochimica Impianti Srl.,Project Manager,Mechanical Engineering,2005
Sverige,TFK,Project Manager,Mechanical Engineering,2004
Sverige,TH Konsult i Nybro AB,Consultant,Mechanical Engineering,1988
USA,"The Linden Group, Inc.",CEO,Mechanical Engineering,
Sverige,Thermia Värme AB,Laboratory Engineer,Mechanical Engineering,2006
Sverige,Thermisol,CEO,Mechanical Engineering,1989
Sverige,Thermo Fisher Scientific,Planning Developer,Mechanical Engineering,2003
Sverige,Thermo Fisher Scientific,Software Test Manager,Mechanical Engineering,1997
Sverige,Tieto,Consultant,Mechanical Engineering,2004
Sverige,Tieto,Consultant,Mechanical Engineering,2004
Sverige,Top Notch Design AB,CEO,Mechanical Engineering,2004
Sverige,Toyota,Production Engineer,Mechanical Engineering,2006
Sverige,TPG Objektfabriken,Manager,Mechanical Engineering,1993
Sverige,TQI Consult VVS AB,HVAC,Mechanical Engineering,2004
Sverige,Trafikverket,Investigator,Mechanical Engineering,
Sverige,Transcom World Wide,Business Development Manager,Mechanical Engineering,2001
Sverige,Transmode Systems AB,Contract Manager,Mechanical Engineering,1985
Sverige,Transrail Sweden AB,Consultant,Mechanical Engineering,1986
Sverige,Trimble,Manager,Mechanical Engineering,1988
Sverige,Tritech Technology AB,Consultant,Mechanical Engineering,2006
Sverige,Trumpf Maskin,Service Technician,Mechanical Engineering,2005
Sverige,Trygg Projektledning,Self Employed,Mechanical Engineering,1987
Kina,Tsinghua University,invalid,Mechanical Engineering,2011
Sverige,TV4,Software Developer,Mechanical Engineering,2001
Sverige,Tyréns,Acoustician,Mechanical Engineering,2005
USA,"Übermind, Inc",Software Developer,Mechanical Engineering,2007
Sverige,UC AB,CEO,Mechanical Engineering,1987
Sverige,Uddeholm Tooling,Sales Engineer,Mechanical Engineering,
Sverige,UGAB Industries,Product Developer,Mechanical Engineering,2003
Sverige,Umeå universitet,Professor,Mechanical Engineering,1989
Sverige,Unilever,Controller,Mechanical Engineering,2005
Sverige,Unilever,Nordic Plan Development Manager,Mechanical Engineering,1990
Sverige,Uponor Group,Strategic ResearchManager,Mechanical Engineering,1991
Sverige,Uppsala Universitet,Lecturer,Mechanical Engineering,1988
Sverige,Vägverket,Trainee,Mechanical Engineering,2002
Sverige,Valea,Patent Consultant,Mechanical Engineering,1999
Sverige,Valmet (Tidigare Metso Paper Sundsvall AB),Group Manager,Mechanical Engineering,2002
Sverige,ValueIT AB,CEO,Mechanical Engineering,1999
Sverige,Västerås Stad,Strategist,Mechanical Engineering,1990
Sverige,Vattenfall,Asset Manager,Mechanical Engineering,2004
Sverige,Vattenfall,Process Manager,Mechanical Engineering,1993
Sverige,Vattenfall,Project Manager,Mechanical Engineering,1995
Sverige,Vattenfall,Project Manager,Mechanical Engineering,1989
Sverige,Vattenfall,Researcher,Mechanical Engineering,2000
Sverige,Vattenfall,Technical Advisor,Mechanical Engineering,1998
Sverige,Vector Intelligence KB,CEO,Mechanical Engineering,1972
Sverige,Verizon Business,Account Director,Mechanical Engineering,1996
Sverige,Verizon Business,Account Director,Mechanical Engineering,1996
Sverige,Viverk AB,Design Engineer,Mechanical Engineering,2002
Sverige,Voith Turbo Safeset AB,Development Engineer,Mechanical Engineering,2010
Sverige,Volvo,Manufacturer,Mechanical Engineering,
Sverige,Volvo,Business Manager,Mechanical Engineering,1985
Sverige,Volvo,Buyer,Mechanical Engineering,2003
Sverige,Volvo,CAE,Mechanical Engineering,1999
Sverige,Volvo,Design Engineer,Mechanical Engineering,1984
Sverige,Volvo,Design Engineer,Mechanical Engineering,2001
Sverige,Volvo,Development Engineer,Mechanical Engineering,1990
Sverige,Volvo,Development Engineer,Mechanical Engineering,2002
Sverige,Volvo,Development Engineer,Mechanical Engineering,2000
Sverige,Volvo,Development Engineer,Mechanical Engineering,2005
Sverige,Volvo,Development Engineer,Mechanical Engineering,1987
Sverige,Volvo,Director,Mechanical Engineering,1985
Japan,Volvo,Director,Mechanical Engineering,1999
Sverige,Volvo,Economy Assistant,Mechanical Engineering,2005
Sverige,Volvo,Energy Manager,Mechanical Engineering,2009
Sverige,Volvo,Industrial Phd Composite engineering,Mechanical Engineering,2002
Sverige,Volvo,Industrial Strategy Manager,Mechanical Engineering,1991
Sverige,Volvo,Inventory Manager,Mechanical Engineering,1993
Sverige,Volvo,Manager,Mechanical Engineering,2001
Sverige,Volvo,Manager,Mechanical Engineering,1986
Sverige,Volvo,Project Manager,Mechanical Engineering,1985
Sverige,Volvo,Project Manager,Mechanical Engineering,2002
Sverige,Volvo,Project Manager,Mechanical Engineering,2003
Sverige,Volvo,Project Manager,Mechanical Engineering,1997
Sverige,Volvo,System Manager,Mechanical Engineering,2006
Sverige,Volvo,Trainee,Mechanical Engineering,2004
Sverige,Volvo,Trainee,Mechanical Engineering,2006
Sverige,W-M Alitea AB,Application Manager,Mechanical Engineering,1983
Kina,Walter Greater China,Managing Director,Mechanical Engineering,1986
Sverige,WAYS Sweden AB,CEO,Mechanical Engineering,1995
Tyskland,WealthCap,Risk Manager,Mechanical Engineering,1987
Sverige,Weatherford,Product Manager,Mechanical Engineering,2002
Sverige,Westinghouse,Engineer,Mechanical Engineering,1997
Sverige,Westinghouse,Operations Focus Lead,Mechanical Engineering,2002
Sverige,Westinghouse,Project Manager,Mechanical Engineering,2006
Sverige,Westinghouse,Technical Project Manager,Mechanical Engineering,2002
Sverige,Whitelines AB,CEO,Mechanical Engineering,1991
Sverige,WM-data,Design Engineer,Mechanical Engineering,2002
Sverige,Xdin,CAE Analyst,Mechanical Engineering,2008
Sverige,Xdin,Consultant,Mechanical Engineering,2006
Sverige,Xdin,Consultant,Mechanical Engineering,2006
Sverige,XLENT Consulting,Head of Media & Entertainment,Mechanical Engineering,1996
Sverige,Yanzi Networks AB,Manager,Mechanical Engineering,2005
Sverige,YIT Sverige AB,Project Manager,Mechanical Engineering,2006
Sverige,YIT Sverige AB,Service Manager,Mechanical Engineering,2003
Tyskland,ZF friedrichshafven,Vice President ,Mechanical Engineering,1998
Sverige,AB Karosseritillbehör,Purchasing Manager,Media Technology,1997
Sverige,ABB,Manager,Media Technology,1988
Sverige,ABB,Project Manager,Media Technology,2011
Sverige,Academic Work,Project Assistant,Media Technology,2006
Sverige,Academic Work,Teacher,Media Technology,2013
Storbritannien,Accedo Broadband AB,Software Developer,Media Technology,2013
Sverige,Accenture,Analyst,Media Technology,2007
Sverige,Accenture,Analyst,Media Technology,2006
Sverige,Accenture,Consultant,Media Technology,2011
Sverige,Accenture,Management Consulting,Media Technology,2008
Sverige,Accenture,SAP Consultant,Media Technology,2008
Sverige,Access World Technic AB,COO,Media Technology,2010
Schweiz,Active Solution,Consultant,Media Technology,2007
Sverige,Adastri,Founder,Media Technology,1994
Sverige,Adeprimo,Account Manager,Media Technology,2004
Sverige,Adlibris,Responsible for operational IT,Media Technology,2004
Sverige,Advanze Consulting Group,Configuration Manager,Media Technology,1997
Sverige,AerotechTelub AB,Environmental Engineer,Media Technology,2004
Sverige,ÅF,Calculation Engineer,Media Technology,2005
Sverige,ÅF,Project Manager,Media Technology,2005
Sverige,AGA Gas AB,invalid,Media Technology,1986
Sverige,AGA Gas AB,Process Safety Specialist,Media Technology,1999
Sverige,Aktiv Kapital,IT Support,Media Technology,
Sverige,Alfa Laval,Service Center Manager,Media Technology,1997
Sverige,Antrop,Interaction Designer,Media Technology,2013
Sverige,ApicaSystem,Web Manager,Media Technology,
Sverige,Aratron AB,Sales Engineer,Media Technology,1995
Sverige,Aratron AB,Sales Engineer,Media Technology,1995
Frankrike,ArcelorMittal Florange,Process Manager,Media Technology,2003
Sverige,AstraZeneca,Quality Assurance,Media Technology,2002
Sverige,Atlas Copco,Communicator,Media Technology,2003
Sverige,Atlas Copco,Coordinator,Media Technology,2003
Sverige,Atlas Copco,Development Engineer,Media Technology,2007
Sverige,Atlas Copco,Materials Specialist,Media Technology,1994
Sverige,Atlas Copco,Production Technician,Media Technology,2005
Sverige,Avalanche Studios,Level Designer,Media Technology,2007
Sverige,Avalon-Technology,Project Manager,Media Technology,2005
Norge,Avenir,Consultant,Media Technology,2005
Sverige,Blidholm Vagnemark Design,Retail Brander,Media Technology,2006
Indien,BombayWorks,Managing Director,Media Technology,2009
Sverige,Bostadsbolaget,Environmental Engineer,Media Technology,2001
Sverige,Brandos,Software Developer,Media Technology,2009
Sverige,Bring,Logistician,Media Technology,2005
Sverige,Bwin Games AB,Database Developer,Media Technology,
Sverige,C more Entertainment,Transmission Planner,Media Technology,2007
Sverige,c3play,Web Development,Media Technology,
Sverige,Capgemini AB,Consultant,Media Technology,2007
Sverige,Capgemini AB,Consultant,Media Technology,2007
Sverige,Capgemini AB,Management Consulting,Media Technology,2006
Sverige,CEBM AB,Process Manager,Media Technology,2000
Sverige,Centigo,Business Consultant,Media Technology,2008
Sverige,Centigo,Consultant,Media Technology,2000
Sverige,Centigo,Product Manager,Media Technology,2006
Sverige,CGI,Consultant,Media Technology,2010
USA,Citigroup Inc.,Vice President ,Media Technology,1997
Sverige,Cobolt AB,Researcher,Media Technology,2006
Sverige,Coca-Cola Drycker Sverige AB,Product Manager,Media Technology,2000
Sverige,ComAround,Interaction Designer,Media Technology,2008
Sverige,Community Entertainment Svenska AB,Art Director,Media Technology,2005
Sverige,Composites Consulting,Product Manager,Media Technology,2000
Sverige,Con Design,Communicator,Media Technology,2007
Sverige,Connecta,Consultant,Media Technology,2004
Sverige,Connecta,Digital Strategist,Media Technology,2005
